IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.316925,5.95545,57.2194,30.1788,11.2719,10.1942,0.15929,0.020535,45.5548,13.031,106.505,15.9661,srv_15.txt
0.445412,13.3959,22.7763,11.8567,4.21701,4.48401,0.588295,1.83679,43.8176,27.3904,10.9708,7.43059,srv_55.txt
0.51173,33.6151,45.5273,34.8638,7.69157,7.65455,0.39425,31.5693,27.5437,4.53654,0.523599,14.3603,srv_35.txt
0.665184,0.38578,14.7161,0.35885,4.94399,4.5935,0.00694,0.26145,26.9288,9.85915,8.22681,0.16797,server_002.txt
0.519401,33.7354,45.2671,34.9726,7.68372,7.61748,0.38222,32.0432,27.2184,4.25585,0.364645,14.3128,srv_75.txt
0.519171,33.5993,45.5907,34.8584,7.71449,7.58094,0.37094,31.8265,26.9493,4.52217,0.409273,14.2909,srv_33.txt
0.45139,33.2394,42.2898,33.914,7.08017,8.0347,0.742475,30.5568,27.6478,4.12388,1.0958,15.0358,server_018.txt
0.309633,6.79315,56.6031,30.6724,11.1386,10.1359,0.141655,0.12412,45.7745,12.533,52.2806,16.2052,server_030.txt
0.524232,8.77291,12.2391,13.8313,2.47523,6.2326,0.45947,4.84459,20.2306,2.23669,10.5252,11.7505,client_006.txt
0.52267,0.014185,77.1558,1.19528,10.7736,5.91113,0.00135,0.013525,28.122,30.0752,0.8,0.75182,server_039.txt
0.435295,13.405,23.6948,12.4161,4.43053,4.91767,0.53409,1.73207,42.1774,26.807,15.1263,8.07219,srv_41.txt
0.35751,13.9678,17.2319,60.9787,2.75163,43.5791,1.65216,1.07224,42.3063,33.6435,20.9165,45.9773,srv_1.txt
0.338698,17.1554,42.1922,24.7088,8.228,9.0615,0.61712,0.50561,49.4859,17.0389,22.3838,13.3709,srv_43.txt
0.315709,7.42268,52.8824,22.1698,10.1247,9.12974,0.058795,0.48557,49.9069,17.5034,16.276,10.7998,server_027.txt
0.411622,18.5674,23.6858,23.3602,3.7471,19.3416,2.25924,1.23975,42.8272,30.8711,24.1643,18.0258,server_010.txt
0.429762,19.2974,25.2905,13.0074,4.0271,12.5109,2.32214,1.2791,44.7526,29.4317,24.9915,10.2167,server_012.txt
0.315198,8.46879,52.6387,22.8937,10.0561,9.18236,0.052065,0.353965,49.3946,17.2995,16.341,11.3722,server_026.txt
0.31483,8.48741,53.0722,22.2812,10.1705,9.11535,0.054475,0.11859,50.2463,18.3804,23.0263,10.9367,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.337949,8.38556,48.2042,21.2598,9.19062,8.96805,0.05459,0.27809,45.8784,21.2575,18.0849,11.0881,srv_13.txt
0.509949,33.6906,45.3811,34.8851,7.6628,7.66822,0.41666,31.8888,27.3479,4.54253,0.398136,14.3432,srv_37.txt
0.301958,22.4751,42.4988,22.1974,8.20544,8.44926,0.74778,1.8474,46.1889,22.5589,8.57751,12.9401,srv_52.txt
0.451955,16.1179,25.7414,12.8147,3.89372,12.971,1.69998,1.67534,47.9881,30.1433,18.615,10.0268,srv_2.txt
0.519035,33.5257,45.0051,34.8948,7.62068,7.45172,0.376185,31.8236,27.5662,4.23775,0.370698,14.3329,srv_38.txt
0.304569,3.30188,61.1451,24.6599,12.1539,9.95313,0.009165,0.00834,57.5257,9.99196,113.667,10.7129,srv_24.txt
0.383184,6.0181,36.8761,16.397,7.05104,6.85432,0.05072,0.53716,48.7537,20.3711,13.8872,8.71742,server_016.txt
