IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.262924,14.5916,61.6363,27.8786,12.8551,11.4532,0.506095,2.12573,69.4105,12.1109,0.219314,17.8399,srv_44.txt
0.312981,5.0211,55.4185,27.9352,10.946,10.411,0.392165,0.53949,65.907,11.0024,3.56557,17.2336,server_028.txt
0.500249,2.75633,77.1925,8.47366,12.4636,9.98159,0.114875,0.386185,50.4458,33.1799,76.7442,7.0317,server_038.txt
0.583479,9.32073,11.0312,8.35467,2.29306,6.84607,0.758185,3.87154,24.9536,33.6504,17.3913,6.50636,srv_8.txt
0.506835,3.20567,77.0508,8.38069,12.4323,10.0751,0.11216,0.080115,50.9326,29.7653,166.667,6.98785,srv_32.txt
0.308699,6.77137,56.0951,26.9683,11.0678,10.6445,0.329295,0.469265,61.8007,9.16208,11.9089,16.2751,srv_73.txt
0.334306,7.69823,48.5513,19.3394,9.27944,8.9734,0.04942,0.084915,55.4841,20.0087,16.9447,13.1171,srv_22.txt
0.595776,8.53846,9.71386,8.03812,2.0866,5.89861,0.58863,4.41304,18.4325,27.9456,33.0357,6.08504,server_001.txt
0.339046,7.03715,47.3417,19.0476,9.04199,8.88286,0.055355,0.667315,47.9417,24.4889,14.0127,13.0487,server_023.txt
0.452131,15.6773,25.7226,12.2242,3.90289,13.0497,1.77919,1.48944,49.4258,48.4697,19.1176,10.4856,srv_63.txt
0.335201,7.06356,48.5513,19.3438,9.27945,8.97358,0.049555,0.09818,53.0014,22.3432,17.1249,13.0498,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.465289,15.1341,25.6384,12.2859,4.0038,13.0257,1.60007,1.44366,50.2115,47.1904,22.449,10.5694,srv_64.txt
0.453745,16.3477,23.8504,11.6991,3.67856,11.9461,1.89161,1.52094,49.6283,58.9542,41.6667,10.1023,srv_68.txt
0.31185,4.81545,57.0441,27.9634,11.2692,10.1411,0.14131,0.012455,61.009,7.43175,59.7092,16.811,srv_23.txt
0.501685,2.87388,76.6375,8.40389,12.3813,10.0278,0.114015,0.38466,48.9486,38.8153,71.875,7.02247,server_037.txt
0.312418,7.72515,53.3605,19.8276,10.2471,9.2258,0.04655,0.031685,64.0752,11.901,138.188,12.961,srv_74.txt
0.316058,4.97673,57.2194,27.6025,11.2719,10.1944,0.139795,0.012125,58.2039,9.66379,61.2973,17.2024,srv_15.txt
0.446133,12.8225,22.7762,11.3483,4.21701,4.48246,0.56825,1.69365,56.0014,47.5352,42.9825,7.74542,srv_55.txt
0.498448,32.8733,45.5273,33.805,7.69155,7.65467,0.390885,31.2093,35.2213,18.4065,1.90476,15.3469,srv_35.txt
0.665343,0.37912,14.7161,0.349465,4.94399,4.59403,0.006925,0.255375,34.1064,17.9138,6.4,0.17226,server_002.txt
0.505307,32.9995,45.2671,33.9402,7.68371,7.61801,0.37623,31.6784,37.1387,13.0445,1.79886,15.3042,srv_75.txt
0.504476,32.8817,45.5907,33.8117,7.71449,7.58106,0.36796,31.3143,37.9954,17.2649,2.56654,15.2336,srv_33.txt
0.451205,32.6428,42.2897,33.0734,7.08015,8.03439,0.737765,30.5366,35.2635,1.15728,0.6372,15.1975,server_018.txt
0.309062,5.79931,56.6031,28.3155,11.1386,10.1357,0.13998,0.093855,68.9275,10.9957,65.4655,17.7489,server_030.txt
0.52078,8.64866,12.2391,13.4755,2.47523,6.23241,0.454785,4.75596,8.86308,0.368168,21.9146,11.9944,client_006.txt
0.522534,0.0129,77.1558,0.975975,10.7736,5.91096,0.00135,0.01253,50.1641,44.186,0,0.629415,server_039.txt
0.436343,12.7178,23.6948,11.7907,4.43053,4.9152,0.511855,1.58422,45.6688,37.2077,52.1429,8.37575,srv_41.txt
0.359436,13.529,17.2319,60.558,2.75163,43.4569,1.63286,1.00698,58.0179,76.5306,53.0364,45.0673,srv_1.txt
0.338317,15.3516,42.1922,22.4447,8.228,9.05923,0.58946,0.375915,71.4178,22.9824,27.619,15.7727,srv_43.txt
0.314866,6.17274,52.8824,19.6207,10.1247,9.12961,0.041195,0.40126,70.6488,25.0075,22.1239,12.9635,server_027.txt
0.411009,17.9478,23.6858,22.7505,3.7471,19.3421,2.22035,1.18941,60.1778,55.766,138.272,18.1499,server_010.txt
0.42968,18.6608,25.2905,12.4612,4.0271,12.5131,2.28469,1.23172,48.0511,55.8351,33.3333,10.614,server_012.txt
0.314236,7.26003,52.6387,20.4729,10.0561,9.18227,0.03985,0.268605,64.9254,16.12,34.4444,13.55,server_026.txt
0.313861,7.27725,53.0722,19.9077,10.1705,9.11519,0.044715,0.065925,62.7849,17.7602,79.5431,13.1,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.337487,7.10388,48.2042,19.1141,9.19062,8.96798,0.046995,0.17533,50.8898,18.7875,15.7761,12.8522,srv_13.txt
0.50987,33.0101,45.3811,33.9118,7.6628,7.66834,0.40803,31.5575,35.3637,1.25706,0.336678,14.5168,srv_37.txt
0.302457,20.7253,42.4987,20.3994,8.20544,8.44681,0.72783,1.6242,66.5191,29.3436,9.94764,14.3275,srv_52.txt
0.452204,15.3983,25.7415,12.2628,3.89372,12.9709,1.6708,1.63189,54.4423,49.1376,13.4615,10.5282,srv_2.txt
0.51885,32.9068,45.0051,33.9988,7.62068,7.45197,0.371075,31.5178,34.9428,1.10213,0.278217,14.4745,srv_38.txt
0.3037,2.83716,61.1451,22.1192,12.1539,9.9531,0.006015,0.004805,73.4782,5.06187,39.3617,12.0199,srv_24.txt
0.382475,5.20568,36.8761,14.7805,7.05104,6.85429,0.038955,0.46329,53.7587,24.597,15.8879,10.1864,server_016.txt
