IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.719934,2.53946,3.21889,3.68723,0.53748,9.02922,0.431435,1.34438,11.0548,3.53966,1.42851,2.02954,srv_30.txt
0.306115,3.09597,60.6055,22.8245,12.071,9.8051,0.007655,0.024725,71.2819,4.97908,173.202,9.77412,server_032.txt
0.603638,3.28842,13.1988,6.66918,4.08771,4.49923,0.26715,0.431685,34.5566,51.5512,48.6842,4.67768,srv_56.txt
0.650197,0.00156,29.9477,0.00711,8.43077,3.71867,2.5,0.000665,9.09091,59.6154,0,0.004185,server_015.txt
0.365988,15.2012,19.8355,40.9297,3.28187,30.3157,2.03707,1.69866,50.6423,45.3467,25.2832,29.2032,server_004.txt
0.368148,15.4692,19.2066,13.8244,3.12486,9.32429,1.65192,2.81306,45.3966,44.93,42.2749,11.3721,server_003.txt
0.305193,3.53915,60.6553,22.8964,12.0808,9.82981,0.00909,0.008145,71.429,6.83719,194.463,9.7609,srv_17.txt
0.456303,15.2648,25.6464,12.3222,3.87377,12.8372,1.70833,1.48117,49.3182,73.5503,31.853,10.4356,srv_62.txt
0.602226,3.81006,12.6251,6.64229,4.19086,4.69921,0.36907,0.81872,38.9248,38.4227,24.3137,4.6965,srv_57.txt
0.515763,32.8821,45.4011,33.9731,7.6713,7.49162,0.37946,30.4824,33.3233,1.08964,0.426393,13.9621,server_021.txt
0.336093,17.1651,42.2919,23.0325,8.25389,9.11994,0.594205,0.4343,62.3505,19.9145,73.1139,14.9058,srv_42.txt
0.311607,6.91485,55.7347,29.4531,10.9349,10.3573,0.31629,0.28951,65.6259,9.34278,18.5269,14.3807,srv_18.txt
0.54686,5.29934,5.97978,10.2547,1.19741,5.69099,0.07943,2.51168,61.9278,50.8621,12.0823,8.98912,client_001.txt
0.517045,33.1992,45.646,34.0392,7.71359,7.61855,0.36911,30.8527,33.1569,1.13132,0.357528,13.9601,server_022.txt
0.522836,32.9679,45.525,33.9901,7.70153,7.58491,0.393635,31.1754,33.0245,1.1211,0.216927,13.9314,srv_39.txt
0.306633,5.46108,57.5072,24.744,11.3207,10.723,0.28215,0.66741,68.9031,12.5787,4.27072,12.1628,server_031.txt
0.722222,2.36639,3.0373,3.78799,0.51147,8.89687,0.42766,1.20255,8.49607,3.18905,2.17437,1.98131,srv_27.txt
0.313384,7.96363,53.0825,20.5137,10.1684,9.20813,0.04244,0.09323,61.9488,18.317,30.1462,11.8595,srv_20.txt
0.429415,19.1308,25.2172,12.7399,3.97169,12.5737,2.32328,1.17647,45.9027,52.554,18.8427,10.7378,srv_10.txt
0.309172,5.52096,57.5038,25.5454,11.3171,10.7891,0.305675,0.257065,68.5929,13.572,24.1336,12.299,srv_25.txt
0.26319,14.9777,61.6363,28.5027,12.8551,11.4567,0.506265,2.14984,65.0485,17.7718,0.628511,16.7017,srv_44.txt
0.313708,5.33627,55.4185,28.6544,10.946,10.411,0.404515,0.568505,66.0408,12.7696,4.75647,14.0897,server_028.txt
0.500377,2.75184,77.1925,8.46156,12.4636,9.98148,0.11404,0.386405,58.3207,18.5602,9.78474,6.93913,server_038.txt
0.583473,9.32702,11.0312,8.36598,2.29306,6.84504,0.759225,3.87409,43.6233,17.8392,12.3702,6.41281,srv_8.txt
0.506974,3.19917,77.0508,8.37345,12.4323,10.0753,0.112185,0.081775,55.6458,12.248,27.2727,6.8967,srv_32.txt
0.30941,7.19523,56.0951,27.6966,11.0678,10.6447,0.34034,0.516475,66.2868,11.542,10.149,13.7068,srv_73.txt
0.334521,8.03745,48.5513,19.946,9.27945,8.97335,0.05072,0.108765,55.1431,13.0282,34.5997,11.9403,srv_22.txt
