IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.299503,8.53668,57.5072,34.4226,11.3207,10.7224,0.280715,0.89205,18.0105,1.7822,3.34137,17.483,server_031.txt
0.7216,2.35045,3.0373,2.33446,0.51147,8.89926,0.42842,1.18769,-,-,-,1.78178,srv_27.txt
0.307496,10.4484,53.0825,24.2779,10.1684,9.20858,0.06299,0.16031,2.14326,9.29555,3.79924,14.8888,srv_20.txt
0.424684,22.6536,25.2172,17.7947,3.97169,12.5741,2.3242,1.31651,13.5487,4.11992,3.4134,10.9071,srv_10.txt
0.301462,8.18794,57.5038,35.401,11.3171,10.789,0.289365,0.49621,17.6979,1.90915,0.493934,18.2894,srv_25.txt
0.251985,25.9273,61.6378,45.1253,12.8551,11.4523,0.56827,3.05654,6.56447,4.73881,4.69317,20.5529,srv_44.txt
0.304062,9.84099,55.4185,42.3523,10.946,10.4109,0.397705,0.861705,23.3905,2.63279,3.29461,19.5247,server_028.txt
0.499672,4.09086,77.1925,12.2304,12.4636,9.98458,0.11488,0.524875,32.5355,3.2157,2.58953,7.12305,server_038.txt
0.583844,10.6445,11.0312,10.3225,2.29306,6.82825,0.764455,4.44162,33.3031,7.43469,7.76815,5.80839,srv_8.txt
0.506277,4.53659,77.0508,12.0764,12.4323,10.0782,0.11262,0.19594,32.7431,3.18012,3.46193,7.04576,srv_32.txt
0.299227,11.9761,56.0951,40.6731,11.0678,10.6444,0.33198,0.941635,21.8336,2.63359,0.666528,18.795,srv_73.txt
0.328056,11.7927,48.5513,30.0444,9.27944,8.97379,0.050015,0.159285,18.4336,5.52317,4.51694,13.4847,srv_22.txt
0.589784,9.55264,9.71386,9.40288,2.0866,5.89847,0.61161,4.93216,2.13422,6.98895,2.43767,6.17575,server_001.txt
0.335388,9.89009,47.3417,26.5169,9.04199,8.88287,0.05477,0.746635,21.5726,6.11097,6.25308,12.986,server_023.txt
0.446644,19.6748,25.7225,18.044,3.90289,13.0487,1.78559,1.72426,19.6966,4.91963,4.94604,10.2184,srv_63.txt
0.328017,11.6124,48.5513,30.659,9.27945,8.97355,0.050195,0.21804,17.9487,5.32671,4.69486,13.5815,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.457899,20.2877,25.6384,18.146,4.0038,13.0253,1.62013,1.7405,17.4619,5.45401,7.55957,10.4409,srv_64.txt
0.452354,19.1872,23.8504,15.9351,3.67856,11.9467,1.89756,1.7132,27.8088,5.71395,5.4378,9.35523,srv_68.txt
0.302854,9.38939,57.0441,41.505,11.2692,10.1411,0.149095,0.03981,9.80873,2.38412,2.65884,22.1768,srv_23.txt
0.501143,4.21633,76.6375,12.1416,12.3813,10.0304,0.11477,0.51711,32.6548,2.9381,3.37843,7.06396,server_037.txt
0.307791,10.8561,53.3605,28.515,10.2471,9.22657,0.04658,0.065625,22.3345,3.46842,3.63916,13.4248,srv_74.txt
0.309233,8.58157,57.2194,37.6583,11.2719,10.1942,0.145765,0.01779,18.3596,2.08693,1.30399,20.7617,srv_15.txt
0.436853,16.5623,22.7763,16.1978,4.21701,4.48216,0.60804,2.47643,4.95613,5.38334,4.73572,8.17916,srv_55.txt
0.499956,35.7874,45.5273,38.6831,7.69157,7.65082,0.39243,32.0351,21.1689,6.47637,0.474797,14.7104,srv_35.txt
0.665404,0.378275,14.7161,0.34861,4.94399,4.59447,0.006965,0.254755,-,-,-,0.173355,server_002.txt
0.523507,37.3415,45.2671,41.5879,7.68371,7.61771,0.393715,32.4007,34.4246,5.23679,0.67591,12.4061,srv_75.txt
0.519931,36.6363,45.5907,40.6467,7.71449,7.58021,0.372415,31.8077,27.6638,3.1294,0.37951,13.0976,srv_33.txt
0.458934,37.2912,42.2898,40.8652,7.08016,8.03271,0.775485,27.9011,31.6771,4.46205,2.77652,13.0914,server_018.txt
0.298338,12.0137,56.6031,42.2351,11.1386,10.1358,0.17102,0.312795,2.14869,2.03831,9.97038,23.248,server_030.txt
0.530755,10.602,12.2391,20.7722,2.47523,6.23427,0.59492,5.9323,25.6237,16.9178,11.9014,11.0836,client_006.txt
0.522108,0.012655,77.1558,0.97421,10.7736,5.9109,0.00135,0.01232,-,-,-,0.81594,server_039.txt
0.434114,15.0396,23.695,15.3007,4.43053,4.91551,0.510965,1.94886,24.335,7.15402,6.58556,7.93933,srv_41.txt
0.338272,16.8745,17.2319,82.1472,2.75163,43.4572,1.83407,1.31245,1.33498,9.33847,32.6826,59.9022,srv_1.txt
0.329366,22.7226,42.1922,32.4113,8.228,9.05849,0.601415,0.68407,21.5667,5.00356,2.03408,15.021,srv_43.txt
0.3106,9.13698,52.8824,28.2339,10.1247,9.12997,0.04105,0.456975,22.7017,4.83053,9.12218,13.2589,server_027.txt
0.397031,24.0486,23.6858,35.0826,3.7471,19.3416,2.31631,1.77184,8.40682,2.94078,3.15131,21.2522,server_010.txt
0.425827,22.3979,25.2905,17.894,4.0271,12.5071,2.28815,1.39596,19.3451,4.57439,7.33093,10.2797,server_012.txt
0.307744,11.6284,52.6387,31.1298,10.0561,9.18214,0.039805,0.38369,19.3627,4.48257,6.8627,14.1533,server_026.txt
0.307233,10.9476,53.0722,25.5823,10.1705,9.11479,0.06673,0.171305,3.29921,10.1413,3.2459,15.0408,srv_21.txt
,,,,,,,,,,,,client_004.txt
,,,,,,,,,,,,RL-BOP.csv
0.330158,11.6974,48.2042,30.3291,9.19062,8.96816,0.04819,0.30516,17.3584,4.84551,4.13347,13.4847,srv_13.txt
0.49792,35.8592,45.3811,38.7004,7.6628,7.66418,0.408545,32.3787,21.0988,6.33057,0.535624,14.6871,srv_37.txt
0.29038,30.9611,42.4992,32.0432,8.20544,8.44653,0.85684,2.72911,7.70306,5.19183,8.21156,15.1054,srv_52.txt
0.440494,20.7634,25.7414,19.853,3.89372,12.9712,1.73634,1.97938,3.33044,3.45196,1.94361,11.4163,srv_2.txt
0.513525,35.7183,45.0051,38.989,7.62068,7.45434,0.371985,32.0176,21.4378,4.47009,0.365466,14.0565,srv_38.txt
0.298056,5.14526,61.1451,32.627,12.1539,9.95282,0.00605,0.00846,23.6244,1.42056,0.74129,15.1469,srv_24.txt
0.375514,8.61569,36.8761,21.9259,7.05104,6.85437,0.04225,0.570955,9.54339,4.65261,9.23286,11.1757,server_016.txt
