IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.312239,7.47296,53.0825,19.8093,10.1684,9.20869,0.041375,0.065415,-,-,-,14.1607,srv_20.txt
0.429269,19.1159,25.2172,12.6877,3.97169,12.5747,2.31812,1.1944,26.2237,5.27155,2.48584,10.8105,srv_10.txt
0.305416,5.18079,57.5038,24.6805,11.3171,10.7891,0.277365,0.227835,17.3907,3.80048,2.019,18.6424,srv_25.txt
0.261721,14.5329,61.6363,27.8525,12.8551,11.4532,0.506145,2.12861,21.969,4.7561,6.92568,19.2425,srv_44.txt
0.309469,5.5787,55.4185,28.8768,10.946,10.4109,0.383785,0.57986,24.2659,4.05123,7.08551,21.6611,server_028.txt
0.499711,3.18271,77.1925,9.41452,12.4636,9.9821,0.11427,0.43814,32.6275,8.34716,2.1875,7.16603,server_038.txt
0.583531,9.31878,11.0312,8.3515,2.29306,6.84595,0.75791,3.86867,-,-,-,6.51249,srv_8.txt
0.506287,3.55923,77.0508,9.11307,12.4323,10.0756,0.11234,0.13683,32.7025,7.65122,2.22761,7.09178,srv_32.txt
0.305019,7.32977,56.0951,27.7609,11.0678,10.6444,0.32157,0.54851,22.3013,4.07601,2.45222,20.6636,srv_73.txt
0.333187,8.15493,48.5513,19.9426,9.27944,8.9734,0.049245,0.111365,18.9188,4.35335,2.7833,13.8716,srv_22.txt
0.595765,8.53714,9.71386,8.03605,2.0866,5.89826,0.588475,4.41208,-,-,-,6.08834,server_001.txt
0.336953,8.75057,47.3417,22.1455,9.04199,8.88282,0.05452,0.70639,21.4826,7.74502,11.6776,13.3904,server_023.txt
0.451003,16.0768,25.7226,12.6278,3.90289,13.0497,1.77881,1.56843,19.7933,4.92884,4.33684,10.5131,srv_63.txt
0.334435,7.19973,48.5513,19.5108,9.27945,8.97358,0.049245,0.1162,19.0602,4.47525,2.68456,13.894,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.463517,16.491,25.6384,13.6651,4.0038,13.0251,1.60303,1.52953,26.8397,6.29229,4.57486,10.4294,srv_64.txt
0.452288,18.1773,23.8504,13.8994,3.67856,11.9477,1.8952,1.66788,27.8689,6.21298,6.43598,9.72597,srv_68.txt
0.308746,4.78686,57.0441,27.8395,11.2692,10.1411,0.14673,0.008265,-,-,,21.7742,srv_23.txt
0.50111,3.29375,76.6375,9.30628,12.3813,10.028,0.11419,0.440045,32.6974,7.2491,3.59047,7.11853,server_037.txt
0.30955,9.57548,53.3605,23.4097,10.2471,9.22638,0.04646,0.056305,22.4098,5.82748,3.80493,13.8316,srv_74.txt
0.313732,4.93666,57.2194,27.4205,11.2719,10.1944,0.14378,0.010125,18.4466,2.98805,0,21.4031,srv_15.txt
0.446112,12.8183,22.7762,11.3454,4.21701,4.48223,0.566945,1.69199,-,-,-,7.7526,srv_55.txt
0.49852,32.9134,45.5273,33.8595,7.69157,7.65483,0.391035,31.2296,15.3168,4.64667,0.26435,15.3855,srv_35.txt
0.665404,0.378275,14.7161,0.34861,4.94399,4.59447,0.006965,0.254755,-,-,-,0.173355,server_002.txt
0.505059,32.9922,45.2671,33.937,7.68371,7.61791,0.376045,31.672,29.6414,7.22892,0.5386,15.342,srv_75.txt
0.505887,33.1522,45.5907,34.1936,7.71449,7.58087,0.368305,31.6926,27.458,4.11146,0.233014,15.1568,srv_33.txt
0.441847,32.7082,42.2897,33.1889,7.08015,8.03495,0.736315,30.3329,36.2071,3.66208,1.08578,15.8705,server_018.txt
0.306187,5.76084,56.6031,28.2524,11.1386,10.1357,0.145005,0.08791,-,-,-,22.2447,server_030.txt
0.520418,8.64221,12.2391,13.4558,2.47523,6.2324,0.454525,4.75048,97.8261,0,0,12.1321,client_006.txt
0.522108,0.012655,77.1558,0.97421,10.7736,5.9109,0.00135,0.01232,-,-,-,0.81594,server_039.txt
0.434701,13.9958,23.6949,13.3719,4.43053,4.91528,0.50918,1.82276,24.43,8.291,13.2518,8.18467,srv_41.txt
0.342377,13.487,17.2319,60.6664,2.75163,43.4562,1.62966,1.00035,-,-,-,58.799,srv_1.txt
0.33398,19.1102,42.1922,26.7078,8.228,9.05872,0.59637,0.5968,21.6944,5.10152,8.50756,15.5791,srv_43.txt
0.312242,7.95495,52.8824,23.2279,10.1247,9.12978,0.040935,0.439225,22.7141,7.02557,19.3601,13.7021,server_027.txt
0.406552,17.9188,23.6858,22.7596,3.7471,19.3408,2.21441,1.18673,-,-,-,20.939,server_010.txt
0.428962,19.0111,25.2905,12.8295,4.0271,12.5098,2.28102,1.3109,19.6473,5.07132,5.09007,10.6271,server_012.txt
0.311436,8.98894,52.6387,23.1458,10.0561,9.1822,0.03958,0.32831,19.4366,5.219,13.6822,14.6261,server_026.txt
0.313027,7.17195,53.0722,19.7605,10.1705,9.11517,0.044655,0.054815,-,-,-,14.1452,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.336555,7.39609,48.2042,19.463,9.19062,8.96802,0.046795,0.213685,17.2609,4.05707,3.43656,13.7251,srv_13.txt
0.49672,32.9636,45.3811,33.8592,7.6628,7.66851,0.407645,31.5116,13.4675,5.94848,0.201857,15.3485,srv_37.txt
0.302334,20.7218,42.4987,20.3921,8.20544,8.44599,0.728235,1.62128,-,-,-,14.4365,srv_52.txt
0.452074,15.4016,25.7415,12.2663,3.89372,12.9709,1.67054,1.63927,25.8118,4.62819,3.06799,10.5683,srv_2.txt
0.509964,34.2376,45.0051,36.0658,7.62068,7.45322,0.37105,32.1773,21.8729,4.85319,0.405507,14.7647,srv_38.txt
0.299565,3.92823,61.1451,26.5155,12.1539,9.95284,0.00603,0.00799,23.5847,3.26866,1.57635,15.7774,srv_24.txt
0.382281,5.18018,36.8761,14.7252,7.05104,6.85429,0.038835,0.46124,-,-,-,10.6189,server_016.txt
