IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.611009,2.76665,11.2106,5.62554,3.00709,3.52663,0.0036,0.00645,21.4316,34.9183,18.9937,3.76482,srv_59.txt
0.720199,2.55181,3.21889,3.95328,0.53748,9.02736,0.431515,1.35753,6.48723,5.08603,2.01901,2.16701,srv_30.txt
0.306177,3.28023,60.6055,23.5131,12.071,9.80512,0.009,0.031325,63.4129,8.31605,156.593,9.99087,server_032.txt
0.602448,3.45919,13.1988,6.97421,4.08766,4.4993,0.266595,0.46197,24.6685,37.9211,20.339,4.75596,srv_56.txt
0.650315,0.00192,29.9477,0.138405,8.43077,3.71838,0.138405,0.00092,9.02641,40,3.26087,0.102795,server_015.txt
0.363895,15.3108,19.8355,41.09,3.28187,30.3137,2.04175,1.71871,47.4491,43.206,31.3189,30.4216,server_004.txt
0.367985,15.585,19.2066,13.9408,3.12486,9.32371,1.65792,2.84285,40.7002,43.2089,29.2916,11.3296,server_003.txt
0.30519,3.84209,60.6553,23.6253,12.0808,9.82979,0.00959,0.01575,63.5912,10.3346,116.975,9.96626,srv_17.txt
0.456111,15.4528,25.6464,12.4414,3.87377,12.8364,1.71194,1.49697,49.8834,44.7941,28.3085,10.3019,srv_62.txt
0.601485,3.94172,12.6251,6.91632,4.19071,4.69924,0.368995,0.846145,26.573,40.6264,18.6245,4.77369,srv_57.txt
0.516298,32.9615,45.4011,34.1025,7.6713,7.49187,0.380775,30.7841,30.0841,1.96514,0.482973,14.193,server_021.txt
0.336142,17.7345,42.2919,23.7248,8.25389,9.12147,0.60002,0.483385,55.6605,18.5833,35.7501,14.0523,srv_42.txt
0.311399,7.33144,55.7347,30.1057,10.9349,10.3573,0.321105,0.337115,56.5602,11.3192,13.8095,14.9781,srv_18.txt
0.546934,5.31099,5.97978,10.2715,1.19741,5.69097,0.07963,2.51845,49.9707,38.7035,17.735,8.97121,client_001.txt
0.516387,33.2932,45.646,34.162,7.71359,7.61893,0.3719,30.7431,29.6749,2.09477,0.444843,14.1985,server_022.txt
0.522366,33.0529,45.5251,34.1016,7.70153,7.58501,0.39362,31.1947,30.0233,2.09405,0.268599,14.1652,srv_39.txt
0.306604,5.78472,57.5072,25.4238,11.3207,10.7232,0.287635,0.70578,60.3099,13.732,5.4319,12.3167,server_031.txt
0.722034,2.37419,3.0373,3.95334,0.51147,8.89569,0.42774,1.20931,3.99972,5.67584,3.1099,2.10197,srv_27.txt
0.313615,8.48524,53.0825,21.213,10.1684,9.20794,0.04525,0.12928,56.1421,19.3361,27.7606,11.1462,srv_20.txt
0.429375,19.281,25.2172,12.8295,3.97169,12.5735,2.32732,1.19307,48.0331,45.1623,30.6318,10.6374,srv_10.txt
0.308933,5.88291,57.5038,26.1999,11.3171,10.7891,0.306785,0.31054,59.8171,14.7621,21.23,12.5507,srv_25.txt
0.263299,15.4193,61.6363,29.0843,12.8551,11.4597,0.505755,2.20594,58.504,19.2533,3.95724,16.2273,srv_44.txt
0.313594,5.75141,55.4185,29.2406,10.946,10.4109,0.40976,0.599935,57.1484,14.1117,4.90427,14.6862,server_028.txt
0.500262,2.90457,77.1925,8.82101,12.4636,9.98196,0.11644,0.39805,37.8092,21.9093,16.2954,6.98104,server_038.txt
0.583719,9.37841,11.0312,8.43745,2.29306,6.8462,0.76379,3.90346,44.8226,18.4744,10.4088,6.34136,srv_8.txt
0.506866,3.33367,77.0508,8.73387,12.4323,10.0761,0.11268,0.093915,38.6635,17.2446,21.9728,6.93089,srv_32.txt
0.309349,7.56929,56.0951,28.3557,11.0678,10.6445,0.343795,0.559745,57.4075,12.9823,9.99229,14.1532,srv_73.txt
0.334878,8.45001,48.5513,20.521,9.27945,8.97323,0.053205,0.142685,50.0429,15.1167,28.7054,11.4158,srv_22.txt
0.59605,8.57392,9.71386,8.10015,2.0866,5.89871,0.591325,4.43467,44.0274,15.4111,5.60657,5.91905,server_001.txt
0.339299,7.83394,47.3418,20.218,9.04199,8.88267,0.06263,0.7391,48.8069,16.7103,8.27579,11.521,server_023.txt
0.451996,15.9143,25.7226,12.4251,3.90289,13.0475,1.78784,1.51019,49.3821,47.8074,24.4165,10.3154,srv_63.txt
0.33556,7.85623,48.5513,20.5148,9.27945,8.9734,0.053685,0.15969,51.0362,17.3884,28.0123,11.3744,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.465103,15.3773,25.6384,12.5009,4.0038,13.0375,1.61052,1.46624,47.4367,38.6706,22.0742,10.3963,srv_64.txt
0.453531,16.5554,23.8504,11.8672,3.67856,11.9443,1.90255,1.54583,48.8345,50.5815,28.8514,9.96507,srv_68.txt
0.312865,5.48734,57.0441,29.2956,11.2692,10.1411,0.14729,0.032215,57.9143,12.3482,54.4996,14.1998,srv_23.txt
0.501634,3.05262,76.6375,8.78346,12.3813,10.0283,0.117035,0.398565,35.7712,24.0685,25.0284,6.96166,server_037.txt
0.313237,8.51697,53.3605,21.116,10.2471,9.22578,0.050205,0.064185,56.3939,14.5447,43.397,11.0883,srv_74.txt
0.316707,5.83931,57.2194,28.8858,11.2719,10.1943,0.147745,0.02884,56.3544,12.7384,60.3308,14.8954,srv_15.txt
0.445678,13.0255,22.7762,11.5609,4.21701,4.48306,0.574315,1.7654,36.3433,16.7727,5.82838,7.6657,srv_55.txt
0.514036,33.1243,45.5273,34.1408,7.69157,7.65549,0.39237,31.3542,30.5439,2.3323,0.470091,14.2297,srv_35.txt
0.665295,0.383365,14.7161,0.354735,4.94399,4.59402,0.00693,0.25938,28.7349,8.71026,7.75862,0.16748,server_002.txt
0.521718,33.2325,45.2671,34.2852,7.68371,7.61798,0.379335,31.84,30.3499,1.95289,0.298404,14.2034,srv_75.txt
0.521182,33.1223,45.5907,34.1511,7.71449,7.58126,0.368555,31.6516,30.0252,2.0067,0.378032,14.1565,srv_33.txt
0.454098,32.8135,42.2897,33.3462,7.08015,8.0335,0.742225,29.2931,30.1901,2.16198,0.974308,14.9349,server_018.txt
0.309778,6.61465,56.6031,29.6384,11.1386,10.1359,0.143175,0.140295,56.9,13.1778,30.0515,14.5642,server_030.txt
0.521436,8.69269,12.2391,13.5655,2.47523,6.23249,0.457305,4.78241,13.1958,0.985268,27.0694,11.8637,client_006.txt
0.522791,0.015,77.1558,1.11003,10.7736,5.91111,0.00135,0.01411,42.0388,38.1963,0.867052,0.60946,server_039.txt
0.435729,12.9536,23.6948,12.0323,4.43053,4.91641,0.525345,1.64862,34.1544,20.0069,8.2414,8.31,srv_41.txt
0.361792,13.6813,17.2319,61.2518,2.75163,43.4574,1.63648,1.03484,46.4315,51.9861,19.1945,44.9688,srv_1.txt
0.338799,16.3294,42.1922,23.5301,8.228,9.06135,0.601635,0.440835,56.2976,21.2245,31.8808,14.0376,srv_43.txt
0.315638,7.00762,52.8824,20.9992,10.1247,9.12967,0.04832,0.46776,56.5794,18.4678,16.2124,11.032,server_027.txt
0.412453,18.128,23.6858,22.967,3.7471,19.3511,2.22806,1.2068,43.9721,52.9824,36.6134,18.0861,server_010.txt
0.429678,18.8498,25.2905,12.6274,4.0271,12.5207,2.29261,1.24894,49.0453,49.8236,39.6233,10.4646,server_012.txt
0.314988,8.09573,52.6387,21.811,10.0561,9.18155,0.047145,0.35135,55.3165,16.6462,17.8539,11.551,server_026.txt
0.314684,8.10439,53.0722,21.1574,10.1705,9.11518,0.047925,0.11084,55.8932,17.5481,38.2979,11.1825,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.337841,7.94152,48.2042,20.3304,9.19062,8.96802,0.050115,0.25789,49.616,16.0137,18.562,11.346,srv_13.txt
0.512375,33.2081,45.3811,34.1956,7.6628,7.66893,0.408865,31.6787,30.1972,2.33096,0.370422,14.2094,srv_37.txt
0.302039,21.6066,42.4988,21.2251,8.20544,8.44791,0.73559,1.7531,46.8401,23.9306,4.60135,13.6461,srv_52.txt
0.452087,15.632,25.7415,12.4723,3.89372,12.9685,1.68216,1.65028,50.1168,40.3236,22.9303,10.3422,srv_2.txt
0.521112,33.053,45.0051,34.2308,7.62068,7.45237,0.37233,31.5792,30.6199,1.95419,0.361207,14.1925,srv_38.txt
0.304884,3.40341,61.1451,23.7757,12.1539,9.95315,0.00891,0.016635,63.378,13.2014,108.322,10.0754,srv_24.txt
0.382819,5.69288,36.8761,15.5649,7.05104,6.85432,0.04196,0.52159,47.3597,15.2256,8.46456,9.24548,server_016.txt
