IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.582138,9.3213,11.0312,8.35265,2.29307,6.8455,0.758,3.86749,27.1028,234.028,,6.51241,srv_8.txt
0.501105,5.86699,77.0508,20.9814,12.4323,10.0726,0.113875,0.26483,19.3854,9.98041,3.90739,10.0139,srv_32.txt
0.30038,11.2861,56.0951,39.1035,11.0678,10.644,0.32759,0.854375,22.6097,2.03688,0.4329,19.9822,srv_73.txt
0.324294,13.8282,48.5513,34.6623,9.27945,8.9735,0.054765,0.21946,12.1927,4.90064,4.20283,15.6484,srv_22.txt
0.597379,9.61623,9.71388,9.94139,2.0866,5.89888,0.588925,4.82958,30.8826,7.72728,12.2064,5.73636,server_001.txt
0.338314,7.0796,47.3418,19.0826,9.04198,8.8828,0.05442,0.66293,0,36.6093,200,13.6747,server_023.txt
0.435455,23.0704,25.7225,23.9259,3.90289,13.0509,1.8266,1.99446,7.5942,2.79936,2.49139,11.7726,srv_63.txt
,,,,,,,,,,,,output.csv
0.32936,11.0981,48.5513,31.7802,9.27945,8.97375,0.04999,0.177715,21.2044,5.38265,10.9515,13.0594,srv_70.txt
,,,,,,,,,,,,client_005.txt
0.461119,20.4229,25.6384,20.6159,4.0038,13.0265,1.60706,1.70857,28.34,6.09817,3.5152,9.33907,srv_64.txt
0.445964,20.9788,23.8504,19.0936,3.67857,11.949,1.89491,1.82018,16.919,4.48248,3.80709,10.2364,srv_68.txt
0.307935,5.07519,57.0441,28.1253,11.2692,10.1411,0.14673,0.007955,0,8.25921,-,21.8052,srv_23.txt
0.49909,5.03211,76.6375,18.924,12.3813,10.0309,0.115055,0.54393,27.1731,3.30636,4.06525,9.25794,server_037.txt
0.301066,14.9455,53.3605,37.1703,10.2471,9.22624,0.05592,0.175315,9.14963,4.72331,4.99946,16.7504,srv_74.txt
0.308809,9.02867,57.2194,39.5504,11.2719,10.1943,0.140695,0.020585,23.1871,2.76694,9.7561,20.5025,srv_15.txt
0.432019,19.1828,22.7764,21.2889,4.21701,4.48231,0.677645,2.90985,10.9128,7.09512,5.04447,8.68824,srv_55.txt
0.517509,36.5755,45.5273,42.9608,7.69157,7.65578,0.393645,32.1077,26.6339,4.07453,0.507647,13.8275,srv_35.txt
0.665856,0.414365,14.7161,0.409485,4.94399,4.59449,0.006905,0.292785,23.6194,4.54208,3.82883,0.15998,server_002.txt
0.528452,37.4417,45.2671,44.1088,7.68372,7.61657,0.38227,32.0167,24.0386,3.55097,0.361556,13.5504,srv_75.txt
0.506361,36.1554,45.5907,40.9981,7.71449,7.57732,0.36953,32.4136,20.0393,7.98317,0.539883,15.2367,srv_33.txt
0.460075,37.8362,42.2898,43.7057,7.08017,8.03708,0.75694,28.5527,22.695,4.12399,1.72916,14.2312,server_018.txt
0.301,10.7553,56.6031,42.4629,11.1386,10.1357,0.14207,0.138405,22.9955,2.54854,14.511,18.921,server_030.txt
0.527963,10.3086,12.2391,22.2653,2.47523,6.23328,0.45911,5.78762,8.28002,5.70527,4.21089,13.3952,client_006.txt
0.52045,0.01479,77.1558,8.28815,10.7736,5.9109,0.00135,0.014115,27.4357,8.46457,0.201613,3.17623,server_039.txt
0.425131,18.9417,23.695,21.9074,4.43053,4.91648,0.52386,2.64697,17.9994,7.25594,7.6665,8.64755,srv_41.txt
0.340873,16.9489,17.2319,125.186,2.75163,43.517,1.63307,1.29609,3.14615,5.10966,4.21235,62.1135,srv_1.txt
0.315703,31.1195,42.1922,42.4779,8.228,9.05996,0.63187,1.16555,10.7413,6.7841,5.65124,17.8342,srv_43.txt
0.313653,6.21698,52.8824,19.6751,10.1247,9.12961,0.04091,0.39837,0,51.2987,0,14.0219,server_027.txt
0.398924,23.7265,23.6858,38.009,3.7471,19.3411,2.23118,1.45024,10.2684,3.53762,6.35222,21.3614,server_010.txt
0.422849,23.6896,25.2905,20.356,4.0271,12.5093,2.28824,1.42548,16.3786,4.18365,5.03535,10.8707,server_012.txt
0.306245,12.3427,52.6387,33.5747,10.0561,9.18239,0.044895,0.35776,19.7837,5.7427,10.3504,15.3085,server_026.txt
0.307073,12.1596,53.0722,33.333,10.1705,9.11535,0.0443,0.12513,21.169,3.69997,15.6943,13.4484,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.331732,10.7045,48.2042,29.2589,9.19062,8.96821,0.047575,0.265045,23.3422,7.0408,5.85281,13.628,srv_13.txt
0.495965,36.9065,45.3811,42.73,7.66282,7.66439,0.41014,32.7734,14.9305,8.55984,0.928221,15.8815,srv_37.txt
0.293165,30.7774,42.4989,36.2332,8.20544,8.44789,0.730445,2.6515,21.0761,6.61533,6.9094,14.3499,srv_52.txt
0.437566,23.5373,25.7414,24.5853,3.89372,12.9709,1.76019,2.07307,9.3082,7.09206,10.5792,11.5306,srv_2.txt
0.502692,36.9434,45.0052,43.3214,7.6207,7.45219,0.377525,31.3061,15.0695,11.6329,3.13628,15.8864,srv_38.txt
0.299978,2.84313,61.1451,22.1683,12.1539,9.95289,0.006025,0.00423,0,-,-,16.2167,srv_24.txt
0.375173,8.92385,36.8761,24.1241,7.05104,6.85419,0.04106,0.53302,18.8694,5.567,14.3404,11.0741,server_016.txt
