IPC,L2C TOTAL_MPKI,L1I TOTAL_MPKI,L1D TOTAL_MPKI,ITLB TOTAL_MPKI,DTLB TOTAL_MPKI,STLB TOTAL_MPKI,LLC TOTAL_MPKI,L1D Accuracy,L2C Accuracy,LLC Accuracy,L1D_LOAD_ACCESS_MPKI,File
0.493428,35.7869,45.5274,36.6815,7.69157,7.65432,0.42535,33.167,11.0526,13.3509,1.05329,15.3999,srv_35.txt
0.665296,0.3912,14.7161,0.363,4.94399,4.59446,0.006895,0.266785,20.3081,6.8933,8.13609,0.16827,server_002.txt
0.503327,35.7147,45.2671,36.7657,7.68372,7.618,0.41073,33.5805,14.4735,9.9724,0.824524,15.1652,srv_75.txt
0.503246,35.3828,45.5907,36.5794,7.71449,7.58047,0.404885,33.1833,13.7614,12.2063,0.685608,15.2252,srv_33.txt
0.44167,34.2647,42.2898,35.1559,7.08016,8.03389,0.762185,30.9527,14.0219,6.22779,1.64739,15.8008,server_018.txt
0.304986,6.80055,56.6031,29.5536,11.1386,10.1361,0.16331,0.17926,35.0532,20.1904,15.6723,21.7615,server_030.txt
0.520299,8.66643,12.2391,13.5029,2.47523,6.23246,0.45807,4.76357,1.07183,46.5753,21.1101,12.1427,client_006.txt
0.522253,0.0136,77.1558,1.0564,10.7736,5.9109,0.00135,0.012875,4.28136,50.2732,2.89017,0.85315,server_039.txt
0.43512,13.1267,23.6948,11.9811,4.43053,4.91541,0.523415,1.65414,35.4595,44.9924,14.4025,8.33216,srv_41.txt
0.34176,13.8953,17.2319,61.0576,2.75163,43.4564,1.63748,1.05733,19.447,21.1326,21.3789,58.8003,srv_1.txt
0.336752,16.1783,42.1922,22.715,8.228,9.06057,0.601375,0.40764,36.5382,43.1857,44.1509,15.905,srv_43.txt
0.311938,7.69572,52.8824,21.5408,10.1247,9.12966,0.063355,0.668515,21.9598,12.0257,9.64547,14.0625,server_027.txt
0.406089,18.2064,23.6858,22.9195,3.7471,19.3411,2.24126,1.21829,25.3535,50.9305,32.707,20.9307,server_010.txt
0.428464,19.0575,25.2905,12.7046,4.0271,12.5093,2.34957,1.31045,18.5896,29.1599,21.2256,10.6618,server_012.txt
0.311347,8.66378,52.6387,21.8768,10.0561,9.1822,0.05241,0.539665,18.522,16.358,5.58798,14.831,server_026.txt
0.311541,8.24784,53.0722,21.3552,10.1705,9.11512,0.048965,0.128935,19.647,11.3344,17.3969,14.1899,srv_21.txt
,,,,,,,,,,,,client_004.txt
0.335297,8.15501,48.2042,20.3381,9.19062,8.96801,0.05111,0.28322,21.8684,16.0042,10.7838,13.7074,srv_13.txt
0.498201,34.5912,45.3811,35.6016,7.66281,7.66737,0.426705,32.4226,13.2194,11.279,0.605701,15.2088,srv_37.txt
0.301211,21.6557,42.4987,20.8514,8.20544,8.44598,0.731215,1.7047,31.9555,40.6179,18.9005,14.3523,srv_52.txt
0.45064,16.0533,25.7414,12.7452,3.89372,12.9713,1.73699,1.67609,28.3713,36.6128,28.4576,10.535,srv_2.txt
0.504039,35.7565,45.0051,37.4258,7.62068,7.45205,0.412215,33.3735,9.19278,6.33963,0.530551,15.4244,srv_38.txt
0.299475,3.61401,61.1451,23.3828,12.1539,9.95291,0.006835,0.01356,34.3018,9.17637,68.8961,15.9153,srv_24.txt
0.3807,5.99283,36.8761,15.7799,7.05104,6.8543,0.04822,0.60703,19.5003,13.6116,9.32456,10.6059,server_016.txt
